Scenario,Date,PREC,TEMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
12,2023-08-11 20:00:00,0.000000,25.200000,36.000000,13.000000,219.000000,89.810000,135.180000,888.970000,8.030000,195.890000,33.570000
12,2023-08-11 21:00:00,0.000000,25.200000,36.000000,13.000000,219.000000,89.990000,135.180000,888.970000,8.230000,195.890000,34.130000
12,2023-08-11 22:00:00,0.000000,25.200000,36.000000,13.000000,219.000000,90.130000,135.180000,888.970000,8.400000,195.890000,34.590000
12,2023-08-11 23:00:00,0.000000,19.300000,42.000000,11.000000,215.000000,90.130000,135.180000,888.970000,7.600000,195.890000,32.350000
12,2023-08-12 00:00:00,0.000000,19.300000,42.000000,11.000000,215.000000,90.130000,135.180000,888.970000,7.600000,195.890000,32.350000
12,2023-08-12 01:00:00,0.000000,19.300000,42.000000,11.000000,215.000000,90.130000,135.180000,888.970000,7.600000,195.890000,32.350000
12,2023-08-12 02:00:00,0.000000,19.300000,42.000000,11.000000,215.000000,90.130000,135.180000,888.970000,7.600000,195.890000,32.350000
12,2023-08-12 03:00:00,0.000000,19.300000,42.000000,11.000000,215.000000,90.130000,135.180000,888.970000,7.600000,195.890000,32.350000
12,2023-08-12 04:00:00,0.000000,19.300000,42.000000,11.000000,215.000000,90.130000,135.180000,888.970000,7.600000,195.890000,32.350000
12,2023-08-12 05:00:00,0.000000,15.400000,52.000000,12.000000,206.000000,89.850000,135.290000,889.210000,7.670000,196.020000,32.560000
12,2023-08-12 06:00:00,0.000000,15.400000,52.000000,12.000000,206.000000,89.600000,135.400000,889.440000,7.400000,196.150000,31.800000
12,2023-08-12 07:00:00,0.000000,15.400000,52.000000,12.000000,206.000000,89.380000,135.510000,889.670000,7.170000,196.280000,31.140000
12,2023-08-12 08:00:00,0.000000,15.400000,52.000000,12.000000,206.000000,89.190000,135.620000,889.900000,6.980000,196.410000,30.570000
12,2023-08-12 09:00:00,0.000000,15.400000,52.000000,12.000000,206.000000,89.020000,135.730000,890.140000,6.810000,196.540000,30.080000
12,2023-08-12 10:00:00,0.000000,15.400000,52.000000,12.000000,206.000000,88.870000,135.840000,890.370000,6.670000,196.670000,29.650000
12,2023-08-12 11:00:00,0.000000,22.600000,31.000000,17.000000,231.000000,89.310000,136.090000,890.890000,9.130000,196.960000,36.570000
12,2023-08-12 12:00:00,0.000000,22.600000,31.000000,17.000000,231.000000,89.670000,136.340000,891.420000,9.620000,197.260000,37.840000
12,2023-08-12 13:00:00,0.000000,22.600000,31.000000,17.000000,231.000000,89.960000,136.590000,891.940000,10.030000,197.550000,38.900000
12,2023-08-12 14:00:00,0.000000,22.600000,31.000000,17.000000,231.000000,90.210000,136.840000,892.460000,10.390000,197.840000,39.800000
12,2023-08-12 15:00:00,0.000000,22.600000,31.000000,17.000000,231.000000,90.410000,137.090000,892.990000,10.690000,198.140000,40.550000
12,2023-08-12 16:00:00,0.000000,22.600000,31.000000,17.000000,231.000000,90.570000,137.340000,893.510000,10.950000,198.430000,41.180000
12,2023-08-12 17:00:00,0.000000,24.600000,26.000000,17.000000,251.000000,90.990000,137.640000,894.150000,11.620000,198.790000,42.790000
12,2023-08-12 18:00:00,0.000000,24.600000,26.000000,17.000000,251.000000,91.320000,137.950000,894.780000,12.190000,199.140000,44.130000
12,2023-08-12 19:00:00,0.000000,24.600000,26.000000,17.000000,251.000000,91.590000,138.250000,895.410000,12.670000,199.500000,45.240000
12,2023-08-12 20:00:00,0.000000,24.600000,26.000000,17.000000,251.000000,91.810000,138.550000,896.050000,13.070000,199.850000,46.150000
12,2023-08-12 21:00:00,0.000000,24.600000,26.000000,17.000000,251.000000,91.990000,138.550000,896.050000,13.400000,199.850000,46.880000
12,2023-08-12 22:00:00,0.000000,24.600000,26.000000,17.000000,251.000000,92.130000,138.550000,896.050000,13.670000,199.850000,47.480000
12,2023-08-12 23:00:00,0.000000,17.700000,48.000000,8.000000,278.000000,91.750000,138.550000,896.050000,8.220000,199.850000,34.200000
12,2023-08-13 00:00:00,0.000000,17.700000,48.000000,8.000000,278.000000,91.410000,138.550000,896.050000,7.840000,199.850000,33.120000
12,2023-08-13 01:00:00,0.000000,17.700000,48.000000,8.000000,278.000000,91.110000,138.550000,896.050000,7.510000,199.850000,32.200000
12,2023-08-13 02:00:00,0.000000,17.700000,48.000000,8.000000,278.000000,90.850000,138.550000,896.050000,7.230000,199.850000,31.400000
12,2023-08-13 03:00:00,0.000000,17.700000,48.000000,8.000000,278.000000,90.610000,138.550000,896.050000,7.000000,199.850000,30.700000
12,2023-08-13 04:00:00,0.000000,17.700000,48.000000,8.000000,278.000000,90.410000,138.550000,896.050000,6.800000,199.850000,30.100000
12,2023-08-13 05:00:00,0.000000,13.800000,73.000000,9.000000,259.000000,89.580000,138.600000,896.200000,6.350000,199.910000,28.740000
12,2023-08-13 06:00:00,0.000000,13.800000,73.000000,9.000000,259.000000,88.860000,138.660000,896.360000,5.720000,199.980000,26.780000
12,2023-08-13 07:00:00,0.000000,13.800000,73.000000,9.000000,259.000000,88.230000,138.710000,896.510000,5.230000,200.040000,25.160000
12,2023-08-13 08:00:00,0.000000,13.800000,73.000000,9.000000,259.000000,87.690000,138.760000,896.670000,4.840000,200.110000,23.820000
12,2023-08-13 09:00:00,0.000000,13.800000,73.000000,9.000000,259.000000,87.210000,138.810000,896.820000,4.520000,200.170000,22.710000
12,2023-08-13 10:00:00,0.000000,13.800000,73.000000,9.000000,259.000000,86.790000,138.870000,896.980000,4.260000,200.230000,21.770000
12,2023-08-13 11:00:00,0.000000,22.500000,51.000000,11.000000,254.000000,86.910000,139.030000,897.460000,4.790000,200.440000,23.660000
12,2023-08-13 12:00:00,0.000000,22.500000,51.000000,11.000000,254.000000,87.010000,139.200000,897.950000,4.860000,200.640000,23.890000
12,2023-08-13 13:00:00,0.000000,22.500000,51.000000,11.000000,254.000000,87.090000,139.360000,898.430000,4.910000,200.840000,24.100000
12,2023-08-13 14:00:00,0.000000,22.500000,51.000000,11.000000,254.000000,87.160000,139.520000,898.920000,4.970000,201.040000,24.280000
12,2023-08-13 15:00:00,0.000000,22.500000,51.000000,11.000000,254.000000,87.230000,139.690000,899.410000,5.010000,201.240000,24.430000
12,2023-08-13 16:00:00,0.000000,22.500000,51.000000,11.000000,254.000000,87.280000,139.850000,899.890000,5.050000,201.440000,24.560000
12,2023-08-13 17:00:00,0.000000,26.400000,36.000000,8.000000,237.000000,87.910000,140.130000,900.690000,4.750000,201.770000,23.530000
12,2023-08-13 18:00:00,0.000000,26.400000,36.000000,8.000000,237.000000,88.430000,140.400000,901.500000,5.120000,202.110000,24.810000
12,2023-08-13 19:00:00,0.000000,26.400000,36.000000,8.000000,237.000000,88.860000,140.670000,902.300000,5.450000,202.440000,25.910000
12,2023-08-13 20:00:00,0.000000,26.400000,36.000000,8.000000,237.000000,89.230000,140.940000,903.100000,5.740000,202.770000,26.870000
12,2023-08-13 21:00:00,0.000000,26.400000,36.000000,8.000000,237.000000,89.530000,140.940000,903.100000,5.990000,202.770000,27.670000
12,2023-08-13 22:00:00,0.000000,26.400000,36.000000,8.000000,237.000000,89.780000,140.940000,903.100000,6.210000,202.770000,28.360000
12,2023-08-13 23:00:00,0.000000,22.000000,41.000000,13.000000,201.000000,89.780000,140.940000,903.100000,7.990000,202.770000,33.600000
12,2023-08-14 00:00:00,0.000000,22.000000,41.000000,13.000000,201.000000,89.780000,140.940000,903.100000,7.990000,202.770000,33.600000
12,2023-08-14 01:00:00,0.000000,22.000000,41.000000,13.000000,201.000000,89.780000,140.940000,903.100000,7.990000,202.770000,33.600000
12,2023-08-14 02:00:00,0.000000,22.000000,41.000000,13.000000,201.000000,89.780000,140.940000,903.100000,7.990000,202.770000,33.600000
12,2023-08-14 03:00:00,0.000000,22.000000,41.000000,13.000000,201.000000,89.780000,140.940000,903.100000,7.990000,202.770000,33.600000
12,2023-08-14 04:00:00,0.000000,22.000000,41.000000,13.000000,201.000000,89.780000,140.940000,903.100000,7.990000,202.770000,33.600000
12,2023-08-14 05:00:00,0.000000,19.300000,44.000000,13.000000,185.000000,89.780000,141.070000,903.380000,7.990000,202.920000,33.600000
12,2023-08-14 06:00:00,0.000000,19.300000,44.000000,13.000000,185.000000,89.780000,141.200000,903.670000,7.990000,203.070000,33.610000
12,2023-08-14 07:00:00,0.000000,19.300000,44.000000,13.000000,185.000000,89.780000,141.330000,903.950000,7.990000,203.230000,33.610000
12,2023-08-14 08:00:00,0.000000,19.300000,44.000000,13.000000,185.000000,89.780000,141.460000,904.240000,7.990000,203.380000,33.610000
12,2023-08-14 09:00:00,0.000000,19.300000,44.000000,13.000000,185.000000,89.780000,141.590000,904.520000,7.990000,203.540000,33.610000
12,2023-08-14 10:00:00,0.000000,19.300000,44.000000,13.000000,185.000000,89.780000,141.730000,904.810000,7.990000,203.690000,33.620000
12,2023-08-14 11:00:00,0.000000,25.200000,36.000000,15.000000,199.000000,89.960000,141.940000,905.270000,9.070000,203.940000,36.570000
12,2023-08-14 12:00:00,0.000000,25.200000,36.000000,15.000000,199.000000,90.110000,142.150000,905.740000,9.270000,204.190000,37.090000
12,2023-08-14 13:00:00,0.000000,25.200000,36.000000,15.000000,199.000000,90.230000,142.370000,906.200000,9.430000,204.440000,37.530000
12,2023-08-14 14:00:00,0.000000,25.200000,36.000000,15.000000,199.000000,90.330000,142.580000,906.670000,9.570000,204.690000,37.880000
12,2023-08-14 15:00:00,0.000000,25.200000,36.000000,15.000000,199.000000,90.410000,142.800000,907.130000,9.680000,204.940000,38.180000
12,2023-08-14 16:00:00,0.000000,25.200000,36.000000,15.000000,199.000000,90.480000,143.010000,907.600000,9.770000,205.190000,38.420000
12,2023-08-14 17:00:00,0.000000,31.400000,27.000000,18.000000,254.000000,91.250000,143.360000,908.360000,12.680000,205.600000,45.430000
12,2023-08-14 18:00:00,0.000000,31.400000,27.000000,18.000000,254.000000,91.830000,143.710000,909.120000,13.780000,206.010000,47.890000
12,2023-08-14 19:00:00,0.000000,31.400000,27.000000,18.000000,254.000000,92.280000,144.060000,909.880000,14.670000,206.420000,49.830000
12,2023-08-14 20:00:00,0.000000,31.400000,27.000000,18.000000,254.000000,92.610000,144.410000,910.640000,15.380000,206.830000,51.330000
12,2023-08-14 21:00:00,0.000000,31.400000,27.000000,18.000000,254.000000,92.870000,144.410000,910.640000,15.940000,206.830000,52.490000
12,2023-08-14 22:00:00,0.000000,31.400000,27.000000,18.000000,254.000000,93.060000,144.410000,910.640000,16.380000,206.830000,53.380000
12,2023-08-14 23:00:00,0.000000,25.200000,33.000000,11.000000,265.000000,93.030000,144.410000,910.640000,11.460000,206.830000,42.620000
12,2023-08-15 00:00:00,0.000000,25.200000,33.000000,11.000000,265.000000,93.000000,144.410000,910.640000,11.420000,206.830000,42.530000
12,2023-08-15 01:00:00,0.000000,25.200000,33.000000,11.000000,265.000000,92.980000,144.410000,910.640000,11.390000,206.830000,42.440000
12,2023-08-15 02:00:00,0.000000,25.200000,33.000000,11.000000,265.000000,92.960000,144.410000,910.640000,11.360000,206.830000,42.370000
12,2023-08-15 03:00:00,0.000000,25.200000,33.000000,11.000000,265.000000,92.950000,144.410000,910.640000,11.330000,206.830000,42.310000
12,2023-08-15 04:00:00,0.000000,25.200000,33.000000,11.000000,265.000000,92.930000,144.410000,910.640000,11.310000,206.830000,42.250000
12,2023-08-15 05:00:00,0.000000,19.200000,39.000000,10.000000,240.000000,92.670000,144.570000,910.930000,10.360000,207.010000,39.950000
12,2023-08-15 06:00:00,0.000000,19.200000,39.000000,10.000000,240.000000,92.440000,144.730000,911.220000,10.030000,207.190000,39.120000
12,2023-08-15 07:00:00,0.000000,19.200000,39.000000,10.000000,240.000000,92.230000,144.890000,911.510000,9.750000,207.370000,38.400000
12,2023-08-15 08:00:00,0.000000,19.200000,39.000000,10.000000,240.000000,92.050000,145.050000,911.810000,9.500000,207.550000,37.770000
12,2023-08-15 09:00:00,0.000000,19.200000,39.000000,10.000000,240.000000,91.900000,145.200000,912.100000,9.290000,207.730000,37.220000
12,2023-08-15 10:00:00,0.000000,19.200000,39.000000,10.000000,240.000000,91.760000,145.360000,912.390000,9.110000,207.910000,36.740000
12,2023-08-15 11:00:00,0.000000,25.500000,25.000000,13.000000,271.000000,92.010000,145.650000,912.910000,10.980000,208.240000,41.500000
12,2023-08-15 12:00:00,0.000000,25.500000,25.000000,13.000000,271.000000,92.220000,145.930000,913.440000,11.310000,208.560000,42.290000
12,2023-08-15 13:00:00,0.000000,25.500000,25.000000,13.000000,271.000000,92.380000,146.220000,913.970000,11.580000,208.890000,42.940000
12,2023-08-15 14:00:00,0.000000,25.500000,25.000000,13.000000,271.000000,92.520000,146.500000,914.490000,11.800000,209.210000,43.480000
12,2023-08-15 15:00:00,0.000000,25.500000,25.000000,13.000000,271.000000,92.630000,146.790000,915.020000,11.980000,209.540000,43.910000
12,2023-08-15 16:00:00,0.000000,25.500000,25.000000,13.000000,271.000000,92.720000,147.070000,915.540000,12.130000,209.860000,44.270000
12,2023-08-15 17:00:00,0.000000,28.400000,19.000000,16.000000,288.000000,93.210000,147.440000,916.220000,15.120000,210.280000,50.870000
12,2023-08-15 18:00:00,0.000000,28.400000,19.000000,16.000000,288.000000,93.590000,147.800000,916.890000,15.950000,210.700000,52.600000
12,2023-08-15 19:00:00,0.000000,28.400000,19.000000,16.000000,288.000000,93.890000,148.170000,917.560000,16.620000,211.110000,53.990000
12,2023-08-15 20:00:00,0.000000,28.400000,19.000000,16.000000,288.000000,94.120000,148.530000,918.230000,17.170000,211.530000,55.080000
12,2023-08-15 21:00:00,0.000000,28.400000,19.000000,16.000000,288.000000,94.300000,148.530000,918.230000,17.600000,211.530000,55.940000
12,2023-08-15 22:00:00,0.000000,28.400000,19.000000,16.000000,288.000000,94.440000,148.530000,918.230000,17.940000,211.530000,56.610000
12,2023-08-15 23:00:00,0.000000,19.800000,37.000000,8.000000,315.000000,94.070000,148.530000,918.230000,11.400000,211.530000,42.570000
12,2023-08-16 00:00:00,0.000000,19.800000,37.000000,8.000000,315.000000,93.750000,148.530000,918.230000,10.900000,211.530000,41.360000
12,2023-08-16 01:00:00,0.000000,19.800000,37.000000,8.000000,315.000000,93.460000,148.530000,918.230000,10.470000,211.530000,40.300000
12,2023-08-16 02:00:00,0.000000,19.800000,37.000000,8.000000,315.000000,93.210000,148.530000,918.230000,10.100000,211.530000,39.380000
12,2023-08-16 03:00:00,0.000000,19.800000,37.000000,8.000000,315.000000,92.980000,148.530000,918.230000,9.780000,211.530000,38.580000
12,2023-08-16 04:00:00,0.000000,19.800000,37.000000,8.000000,315.000000,92.780000,148.530000,918.230000,9.510000,211.530000,37.870000
12,2023-08-16 05:00:00,0.000000,14.200000,61.000000,7.000000,307.000000,92.010000,148.620000,918.430000,8.120000,211.620000,34.120000
12,2023-08-16 06:00:00,0.000000,14.200000,61.000000,7.000000,307.000000,91.330000,148.700000,918.630000,7.370000,211.720000,32.010000
12,2023-08-16 07:00:00,0.000000,14.200000,61.000000,7.000000,307.000000,90.730000,148.780000,918.830000,6.770000,211.820000,30.220000
12,2023-08-16 08:00:00,0.000000,14.200000,61.000000,7.000000,307.000000,90.200000,148.870000,919.030000,6.280000,211.910000,28.720000
12,2023-08-16 09:00:00,0.000000,14.200000,61.000000,7.000000,307.000000,89.740000,148.950000,919.230000,5.870000,212.010000,27.430000
12,2023-08-16 10:00:00,0.000000,14.200000,61.000000,7.000000,307.000000,89.320000,149.030000,919.430000,5.530000,212.110000,26.340000
12,2023-08-16 11:00:00,0.000000,23.000000,40.000000,12.000000,331.000000,89.380000,149.250000,919.960000,7.170000,212.370000,31.430000
12,2023-08-16 12:00:00,0.000000,23.000000,40.000000,12.000000,331.000000,89.420000,149.480000,920.490000,7.210000,212.630000,31.560000
12,2023-08-16 13:00:00,0.000000,23.000000,40.000000,12.000000,331.000000,89.450000,149.700000,921.020000,7.250000,212.890000,31.670000
12,2023-08-16 14:00:00,0.000000,23.000000,40.000000,12.000000,331.000000,89.480000,149.920000,921.550000,7.280000,213.150000,31.770000
12,2023-08-16 15:00:00,0.000000,23.000000,40.000000,12.000000,331.000000,89.510000,150.140000,922.080000,7.310000,213.410000,31.850000
12,2023-08-16 16:00:00,0.000000,23.000000,40.000000,12.000000,331.000000,89.530000,150.360000,922.610000,7.330000,213.670000,31.920000
12,2023-08-16 17:00:00,0.000000,24.600000,29.000000,14.000000,9.000000,90.000000,150.650000,923.300000,8.670000,214.010000,35.690000
12,2023-08-16 18:00:00,0.000000,24.600000,29.000000,14.000000,9.000000,90.380000,150.940000,923.990000,9.160000,214.340000,37.010000
12,2023-08-16 19:00:00,0.000000,24.600000,29.000000,14.000000,9.000000,90.700000,151.230000,924.690000,9.580000,214.680000,38.110000
12,2023-08-16 20:00:00,0.000000,24.600000,29.000000,14.000000,9.000000,90.950000,151.520000,925.380000,9.940000,215.020000,39.040000
12,2023-08-16 21:00:00,0.000000,24.600000,29.000000,14.000000,9.000000,91.160000,151.520000,925.380000,10.240000,215.020000,39.800000
12,2023-08-16 22:00:00,0.000000,24.600000,29.000000,14.000000,9.000000,91.330000,151.520000,925.380000,10.490000,215.020000,40.420000
12,2023-08-16 23:00:00,0.000000,17.900000,53.000000,3.000000,50.000000,90.980000,151.520000,925.380000,5.730000,215.020000,27.040000
12,2023-08-17 00:00:00,0.000000,17.900000,53.000000,3.000000,50.000000,90.670000,151.520000,925.380000,5.490000,215.020000,26.220000
12,2023-08-17 01:00:00,0.000000,17.900000,53.000000,3.000000,50.000000,90.390000,151.520000,925.380000,5.270000,215.020000,25.510000
12,2023-08-17 02:00:00,0.000000,17.900000,53.000000,3.000000,50.000000,90.140000,151.520000,925.380000,5.090000,215.020000,24.890000
12,2023-08-17 03:00:00,0.000000,17.900000,53.000000,3.000000,50.000000,89.920000,151.520000,925.380000,4.930000,215.020000,24.340000
12,2023-08-17 04:00:00,0.000000,17.900000,53.000000,3.000000,50.000000,89.720000,151.520000,925.380000,4.790000,215.020000,23.860000
12,2023-08-17 05:00:00,0.000000,14.200000,63.000000,11.000000,26.000000,89.230000,151.520000,925.380000,6.680000,215.020000,29.990000
12,2023-08-17 06:00:00,0.000000,14.200000,63.000000,11.000000,26.000000,88.800000,151.600000,925.610000,6.280000,215.120000,28.760000
12,2023-08-17 07:00:00,0.000000,14.200000,63.000000,11.000000,26.000000,88.420000,151.690000,925.840000,5.940000,215.230000,27.720000
12,2023-08-17 08:00:00,0.000000,14.200000,63.000000,11.000000,26.000000,88.090000,151.780000,926.070000,5.670000,215.330000,26.830000
12,2023-08-17 09:00:00,0.000000,14.200000,63.000000,11.000000,26.000000,87.800000,151.860000,926.300000,5.440000,215.430000,26.070000
12,2023-08-17 10:00:00,0.000000,14.200000,63.000000,11.000000,26.000000,87.550000,151.950000,926.530000,5.250000,215.530000,25.430000
12,2023-08-17 11:00:00,0.000000,19.000000,42.000000,19.000000,20.000000,87.710000,152.130000,927.020000,8.030000,215.750000,33.960000
12,2023-08-17 12:00:00,0.000000,19.000000,42.000000,19.000000,20.000000,87.850000,152.320000,927.520000,8.190000,215.970000,34.410000
12,2023-08-17 13:00:00,0.000000,19.000000,42.000000,19.000000,20.000000,87.960000,152.500000,928.010000,8.330000,216.190000,34.790000
12,2023-08-17 14:00:00,0.000000,19.000000,42.000000,19.000000,20.000000,88.060000,152.690000,928.500000,8.450000,216.410000,35.120000
12,2023-08-17 15:00:00,0.000000,19.000000,42.000000,19.000000,20.000000,88.150000,152.870000,928.990000,8.550000,216.630000,35.400000
12,2023-08-17 16:00:00,0.000000,19.000000,42.000000,19.000000,20.000000,88.220000,153.060000,929.480000,8.640000,216.840000,35.640000
12,2023-08-17 17:00:00,0.000000,20.600000,38.000000,17.000000,25.000000,88.440000,153.270000,930.060000,8.070000,217.100000,34.070000
12,2023-08-17 18:00:00,0.000000,20.600000,38.000000,17.000000,25.000000,88.630000,153.490000,930.640000,8.290000,217.360000,34.700000
12,2023-08-17 19:00:00,0.000000,20.600000,38.000000,17.000000,25.000000,88.790000,153.710000,931.220000,8.480000,217.620000,35.230000
12,2023-08-17 20:00:00,0.000000,20.600000,38.000000,17.000000,25.000000,88.920000,153.920000,931.800000,8.640000,217.870000,35.680000
12,2023-08-17 21:00:00,0.000000,20.600000,38.000000,17.000000,25.000000,89.040000,153.920000,931.800000,8.780000,217.870000,36.060000
12,2023-08-17 22:00:00,0.000000,20.600000,38.000000,17.000000,25.000000,89.130000,153.920000,931.800000,8.900000,217.870000,36.380000
12,2023-08-17 23:00:00,0.000000,15.600000,55.000000,4.000000,284.000000,88.940000,153.920000,931.800000,4.500000,217.870000,22.870000
12,2023-08-18 00:00:00,0.000000,15.600000,55.000000,4.000000,284.000000,88.780000,153.920000,931.800000,4.400000,217.870000,22.490000
12,2023-08-18 01:00:00,0.000000,15.600000,55.000000,4.000000,284.000000,88.630000,153.920000,931.800000,4.300000,217.870000,22.150000
12,2023-08-18 02:00:00,0.000000,15.600000,55.000000,4.000000,284.000000,88.490000,153.920000,931.800000,4.220000,217.870000,21.840000
12,2023-08-18 03:00:00,0.000000,15.600000,55.000000,4.000000,284.000000,88.370000,153.920000,931.800000,4.150000,217.870000,21.580000
12,2023-08-18 04:00:00,0.000000,15.600000,55.000000,4.000000,284.000000,88.260000,153.920000,931.800000,4.080000,217.870000,21.340000
12,2023-08-18 05:00:00,0.000000,12.800000,68.000000,3.000000,288.000000,87.900000,153.920000,931.800000,3.690000,217.870000,19.820000
12,2023-08-18 06:00:00,0.000000,12.800000,68.000000,3.000000,288.000000,87.580000,154.020000,932.040000,3.520000,217.980000,19.160000
12,2023-08-18 07:00:00,0.000000,12.800000,68.000000,3.000000,288.000000,87.280000,154.110000,932.280000,3.380000,218.090000,18.580000
12,2023-08-18 08:00:00,0.000000,12.800000,68.000000,3.000000,288.000000,87.020000,154.210000,932.520000,3.250000,218.210000,18.080000
12,2023-08-18 09:00:00,0.000000,12.800000,68.000000,3.000000,288.000000,86.780000,154.300000,932.760000,3.140000,218.320000,17.640000
12,2023-08-18 10:00:00,0.000000,12.800000,68.000000,3.000000,288.000000,86.570000,154.400000,933.000000,3.050000,218.430000,17.250000
12,2023-08-18 11:00:00,0.000000,21.700000,42.000000,5.000000,91.000000,86.890000,154.700000,933.760000,3.530000,218.780000,19.220000
12,2023-08-18 12:00:00,0.000000,21.700000,42.000000,5.000000,91.000000,87.180000,155.000000,934.520000,3.680000,219.130000,19.790000
12,2023-08-18 13:00:00,0.000000,21.700000,42.000000,5.000000,91.000000,87.420000,155.300000,935.270000,3.810000,219.480000,20.300000
12,2023-08-18 14:00:00,0.000000,21.700000,42.000000,5.000000,91.000000,87.640000,155.600000,936.030000,3.930000,219.840000,20.760000
12,2023-08-18 15:00:00,0.000000,21.700000,42.000000,5.000000,91.000000,87.820000,155.900000,936.790000,4.030000,220.190000,21.160000
12,2023-08-18 16:00:00,0.000000,21.700000,42.000000,5.000000,91.000000,87.980000,156.200000,937.550000,4.130000,220.540000,21.520000
12,2023-08-18 17:00:00,0.000000,25.100000,28.000000,8.000000,76.000000,88.730000,156.650000,938.710000,5.340000,221.080000,25.810000
13,2023-08-03 00:00:00,0.000000,16.800000,57.000000,7.000000,58.000000,86.000000,118.400000,826.100000,3.440000,174.330000,18.210000
13,2023-08-03 01:00:00,0.000000,16.800000,57.000000,7.000000,58.000000,86.000000,118.400000,826.100000,3.440000,174.330000,18.210000
13,2023-08-03 02:00:00,0.000000,14.900000,63.000000,5.000000,53.000000,85.980000,118.400000,826.100000,3.110000,174.330000,16.870000
13,2023-08-03 03:00:00,0.000000,14.900000,63.000000,5.000000,53.000000,85.970000,118.400000,826.100000,3.100000,174.330000,16.840000
13,2023-08-03 04:00:00,0.000000,14.900000,63.000000,5.000000,53.000000,85.960000,118.400000,826.100000,3.090000,174.330000,16.820000
13,2023-08-03 05:00:00,0.000000,14.800000,67.000000,6.000000,57.000000,85.860000,118.460000,826.280000,3.210000,174.410000,17.290000
13,2023-08-03 06:00:00,0.000000,14.800000,67.000000,6.000000,57.000000,85.780000,118.510000,826.470000,3.170000,174.480000,17.140000
13,2023-08-03 07:00:00,0.000000,14.800000,67.000000,6.000000,57.000000,85.700000,118.570000,826.650000,3.140000,174.550000,17.010000
13,2023-08-03 08:00:00,0.000000,16.600000,65.000000,6.000000,82.000000,85.700000,118.640000,826.870000,3.140000,174.640000,17.010000
13,2023-08-03 09:00:00,0.000000,16.600000,65.000000,6.000000,82.000000,85.700000,118.710000,827.090000,3.140000,174.720000,17.020000
13,2023-08-03 10:00:00,0.000000,16.600000,65.000000,6.000000,82.000000,85.700000,118.770000,827.310000,3.140000,174.810000,17.020000
13,2023-08-03 11:00:00,0.000000,20.800000,54.000000,7.000000,50.000000,85.840000,118.890000,827.690000,3.360000,174.950000,17.910000
13,2023-08-03 12:00:00,0.000000,20.800000,54.000000,7.000000,50.000000,85.950000,119.000000,828.060000,3.420000,175.100000,18.140000
13,2023-08-03 13:00:00,0.000000,20.800000,54.000000,7.000000,50.000000,86.050000,119.120000,828.440000,3.470000,175.240000,18.330000
13,2023-08-03 14:00:00,0.000000,23.300000,39.000000,11.000000,32.000000,86.660000,119.300000,829.020000,4.620000,175.470000,22.570000
13,2023-08-03 15:00:00,0.000000,23.300000,39.000000,11.000000,32.000000,87.180000,119.480000,829.590000,4.970000,175.700000,23.770000
13,2023-08-03 16:00:00,0.000000,23.300000,39.000000,11.000000,32.000000,87.610000,119.660000,830.170000,5.290000,175.920000,24.820000
13,2023-08-03 17:00:00,0.000000,23.000000,38.000000,13.000000,35.000000,88.000000,119.830000,830.750000,6.190000,176.150000,27.690000
13,2023-08-03 18:00:00,0.000000,23.000000,38.000000,13.000000,35.000000,88.340000,120.010000,831.330000,6.500000,176.370000,28.610000
13,2023-08-03 19:00:00,0.000000,23.000000,38.000000,13.000000,35.000000,88.610000,120.190000,831.910000,6.760000,176.600000,29.400000
13,2023-08-03 20:00:00,0.000000,20.700000,42.000000,7.000000,57.000000,88.650000,120.330000,832.380000,5.020000,176.780000,23.960000
13,2023-08-03 21:00:00,0.000000,20.700000,42.000000,7.000000,57.000000,88.680000,120.480000,832.850000,5.050000,176.960000,24.040000
13,2023-08-03 22:00:00,0.000000,20.700000,42.000000,7.000000,57.000000,88.710000,120.480000,832.850000,5.070000,176.960000,24.110000
13,2023-08-03 23:00:00,0.000000,15.700000,58.000000,0.000000,124.000000,88.570000,120.480000,832.850000,3.490000,176.960000,18.440000
13,2023-08-04 00:00:00,0.000000,15.700000,58.000000,0.000000,124.000000,88.440000,120.480000,832.850000,3.420000,176.960000,18.190000
13,2023-08-04 01:00:00,0.000000,15.700000,58.000000,0.000000,124.000000,88.320000,120.480000,832.850000,3.360000,176.960000,17.960000
13,2023-08-04 02:00:00,0.000000,13.700000,65.000000,3.000000,232.000000,88.010000,120.480000,832.850000,3.750000,176.960000,19.440000
13,2023-08-04 03:00:00,0.000000,13.700000,65.000000,3.000000,232.000000,87.740000,120.480000,832.850000,3.600000,176.960000,18.890000
13,2023-08-04 04:00:00,0.000000,13.700000,65.000000,3.000000,232.000000,87.500000,120.480000,832.850000,3.480000,176.960000,18.410000
13,2023-08-04 05:00:00,0.000000,14.200000,66.000000,5.000000,285.000000,87.250000,120.540000,833.020000,3.710000,177.040000,19.310000
13,2023-08-04 06:00:00,0.000000,14.200000,66.000000,5.000000,285.000000,87.020000,120.610000,833.180000,3.600000,177.120000,18.870000
13,2023-08-04 07:00:00,0.000000,14.200000,66.000000,5.000000,285.000000,86.830000,120.670000,833.350000,3.500000,177.200000,18.490000
13,2023-08-04 08:00:00,0.000000,17.800000,58.000000,4.000000,304.000000,86.830000,120.770000,833.610000,3.330000,177.320000,17.820000
